MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.8751167133520075,0.8333333333333334,60,squared_error,2,6.25,19,6
0.0376775787523162,0.9276377217553688,0.8333333333333334,70,squared_error,2,8.75,16,5
0.0534280420012353,0.8216619981325863,0.8333333333333334,90,squared_error,2,1.25,11,10
0.102378011117974,0.9463118580765638,0.8333333333333334,140,squared_error,2,6.5,13,1
0.1074737492279185,0.9222689075630252,0.8333333333333334,150,squared_error,2,3.0,6,13
0.1638357010500309,0.7565359477124182,0.8333333333333334,140,squared_error,2,4.0,2,16
0.1406732550957381,0.972455648926237,0.8333333333333334,120,squared_error,2,9.75,13,28
0.1420630018529957,0.9136321195144724,0.8333333333333334,120,squared_error,2,2.75,9,17
0.1791229153798641,0.8804855275443509,0.8333333333333334,30,squared_error,3,5.25,5,9
0.8480543545398395,0.3480392156862745,0.5,70,squared_error,1,4.0,10,23
0.2123224212476837,0.7047152194211017,0.8333333333333334,80,squared_error,4,1.25,7,20
0.510037059913527,0.9579831932773109,0.5,10,squared_error,2,1.25,13,7
0.2118591723285979,0.9187675070028012,0.8333333333333334,90,squared_error,2,1.25,9,21
0.2487646695491044,0.8475723622782446,0.8333333333333334,80,squared_error,2,4.5,11,22
0.8545398394070415,0.4929971988795518,0.5,120,squared_error,1,1.25,8,25
0.1239962940086473,0.8333333333333334,1.0,40,squared_error,2,9.5,7,27
0.0778258184064237,0.9197012138188608,1.0,20,squared_error,3,9.0,6,4
0.2098517603458926,0.9061624649859944,1.0,30,squared_error,4,6.75,7,11
0.1903953057442866,0.9570494864612512,1.0,60,squared_error,2,2.25,17,3
