MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.8560779816513763,1.0,90,absolute_error,16,3.5,11,1867
0.0,0.8560779816513763,1.0,190,absolute_error,2,5.0,9,2642
0.0,0.8560779816513763,1.0,150,absolute_error,16,2.25,16,2847
0.0,0.8560779816513763,1.0,190,absolute_error,13,3.25,12,2955
0.0,0.8560779816513763,1.0,180,absolute_error,16,5.0,9,6709
0.0,0.8560779816513763,1.0,200,absolute_error,20,3.75,11,9328
0.0,0.8560779816513763,1.0,130,absolute_error,19,5.0,15,3386
0.0,0.8560779816513763,1.0,190,absolute_error,17,3.75,16,4418
0.0,0.8560779816513763,1.0,180,absolute_error,18,0.75,2,9005
0.0,0.8560779816513763,1.0,190,absolute_error,17,4.25,11,1286
0.0,0.8560779816513763,1.0,100,absolute_error,18,6.0,12,3438
0.0,0.8560779816513763,1.0,190,absolute_error,2,3.5,9,6099
0.0,0.8560779816513763,1.0,90,absolute_error,18,1.25,8,8888
0.0,0.8560779816513763,1.0,180,absolute_error,17,4.5,2,7937
0.0,0.8560779816513763,1.0,90,absolute_error,18,4.25,12,9188
0.0,0.8560779816513763,1.0,180,absolute_error,19,5.75,10,9099
0.0,0.8560779816513763,1.0,100,absolute_error,12,1.25,12,7192
0.0,0.8560779816513763,1.0,80,absolute_error,20,3.5,12,1851
0.0,0.8560779816513763,1.0,140,absolute_error,17,2.25,17,5892
0.0,0.8560779816513763,1.0,80,absolute_error,17,2.0,13,5119
0.0,0.8560779816513763,1.0,100,absolute_error,5,1.75,13,5668
0.0,0.8560779816513763,1.0,90,absolute_error,16,5.25,10,853
0.0,0.8560779816513763,1.0,90,absolute_error,2,4.25,11,7586
0.0,0.8560779816513763,1.0,140,absolute_error,16,2.0,10,6649
0.0,0.8560779816513763,1.0,170,absolute_error,2,4.75,14,7196
0.0,0.8560779816513763,1.0,200,absolute_error,3,2.5,16,3593
0.0,0.8560779816513763,1.0,200,absolute_error,20,5.75,14,2006
0.0,0.8560779816513763,1.0,190,absolute_error,12,3.75,12,7257
