MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.873566513761468,0.9285714285714288,20,absolute_error,5,0.0,17,5978
0.0,0.8560779816513763,1.0,30,absolute_error,2,9.25,16,2801
0.0,0.8560779816513763,1.0,20,absolute_error,20,0.25,17,7149
0.0,0.8560779816513763,1.0,170,absolute_error,5,2.5,19,1170
0.0,0.8560779816513763,1.0,160,absolute_error,5,1.5,19,7723
0.0,0.8560779816513763,1.0,120,absolute_error,19,2.5,17,89
0.0,0.8560779816513763,1.0,170,absolute_error,11,0.25,10,7874
0.0,0.8560779816513763,1.0,160,absolute_error,19,7.0,19,3321
0.0,0.8560779816513763,1.0,180,absolute_error,20,1.75,16,1274
0.0,0.8560779816513763,1.0,30,absolute_error,2,9.5,12,885
0.0,0.8560779816513763,1.0,170,absolute_error,3,2.25,19,4593
0.0,0.8560779816513763,1.0,190,absolute_error,2,1.75,16,1235
0.0,0.8560779816513763,1.0,30,absolute_error,2,0.75,15,7774
0.0,0.8560779816513763,1.0,10,absolute_error,13,0.25,19,6128
0.0,0.8560779816513763,1.0,160,absolute_error,18,1.5,20,7898
0.0,0.8560779816513763,1.0,100,absolute_error,2,4.0,20,6243
0.0,0.8560779816513763,1.0,20,absolute_error,7,1.25,16,9098
0.0,0.8560779816513763,1.0,180,absolute_error,5,0.25,18,6895
0.0,0.8560779816513763,1.0,150,absolute_error,1,0.25,8,1139
0.0,0.8560779816513763,1.0,140,absolute_error,1,6.75,16,522
0.0,0.8560779816513763,1.0,20,absolute_error,17,9.5,18,6974
0.0,0.8560779816513763,1.0,20,absolute_error,3,2.25,20,5868
0.0,0.8560779816513763,1.0,170,absolute_error,2,1.5,19,1595
0.0,0.8560779816513763,1.0,10,absolute_error,3,0.5,20,4263
0.0,0.8560779816513763,1.0,140,absolute_error,20,7.75,16,4493
0.0,0.8560779816513763,1.0,160,absolute_error,2,0.25,11,2619
0.0,0.8560779816513763,1.0,130,absolute_error,8,8.25,17,1007
0.0,0.8560779816513763,1.0,140,absolute_error,15,1.25,19,1196
0.0,0.8560779816513763,1.0,140,absolute_error,9,1.25,12,9756
0.0,0.8560779816513763,1.0,160,absolute_error,3,7.75,20,4689
0.0,0.8560779816513763,1.0,160,absolute_error,3,2.25,16,255
0.0,0.8560779816513763,1.0,170,absolute_error,20,0.75,19,212
0.0,0.8560779816513763,1.0,30,absolute_error,1,8.75,18,3280
0.0,0.8560779816513763,1.0,20,absolute_error,5,7.75,19,4801
0.0,0.8560779816513763,1.0,10,absolute_error,11,1.5,17,3479
0.0,0.8560779816513763,1.0,100,absolute_error,2,7.0,19,1445
0.0,0.8560779816513763,1.0,70,absolute_error,1,0.5,14,8760
0.0,0.8560779816513763,1.0,150,absolute_error,2,0.5,15,9634
0.0,0.8560779816513763,1.0,130,absolute_error,10,0.5,19,2533
0.0,0.8560779816513763,1.0,130,absolute_error,3,1.25,18,1164
0.0,0.8560779816513763,1.0,40,absolute_error,20,1.0,20,4372
0.0,0.8560779816513763,1.0,150,absolute_error,3,0.75,16,5450
0.0,0.8560779816513763,1.0,20,absolute_error,11,10.0,15,5166
0.0,0.8560779816513763,1.0,30,absolute_error,20,0.25,9,153
0.0,0.8560779816513763,1.0,20,absolute_error,19,4.75,17,8537
0.0,0.8560779816513763,1.0,110,absolute_error,5,0.5,19,7862
0.0,0.8560779816513763,1.0,60,absolute_error,1,9.0,18,3312
0.0,0.8560779816513763,1.0,10,absolute_error,2,7.0,17,1085
0.0,0.8560779816513763,1.0,180,absolute_error,9,1.0,18,1871
0.0,0.8560779816513763,1.0,30,absolute_error,4,0.5,14,4839
0.0,0.8560779816513763,1.0,70,absolute_error,4,1.25,20,8569
