MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.7830588235294118,0.8502508683905828,0.6666666666666669,20,poisson,2,0.0,6,95
0.0,0.0,1.0,40,absolute_error,8,5.0,3,90
0.6029411764705882,0.0192975685063682,0.0,40,absolute_error,14,9.25,9,21
0.5901764705882353,0.0027016595908915,0.0,150,absolute_error,10,7.25,18,113
0.6470588235294118,0.0741026630644538,0.0,10,absolute_error,2,6.25,2,119
0.7534117647058824,0.1949054419143188,0.0,10,poisson,12,2.0,10,8
0.6065882352941177,0.0239289849478965,0.0,80,absolute_error,12,3.75,14,49
0.0,0.0,1.0,140,absolute_error,9,2.5,18,34
0.8821764705882353,0.7908143573909687,0.8333333333333334,90,poisson,2,0.0,19,75
0.8172941176470588,0.8930914704747202,0.6666666666666669,140,poisson,2,0.0,15,93
