MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0017598637524836,0.9513104182689464,0.8888888888888887,30,poisson,6,8.25,12,52
0.0,0.925634502750991,0.8888888888888887,10,poisson,7,8.25,4,56
0.0441101334090263,0.8489025616754422,0.7777777777777778,130,poisson,4,10.0,1,83
0.07828555208629,0.6931905578891322,0.7777777777777778,60,poisson,1,7.25,15,85
0.0221969912006812,0.982310832396616,0.8888888888888887,190,absolute_error,1,2.5,18,77
0.0493897246664774,0.9674613973850796,0.7777777777777778,30,poisson,7,10.0,17,87
0.0482543286971331,0.9168786605927942,0.8888888888888887,80,poisson,3,10.0,16,91
0.0522282145898382,0.865112701887239,0.8888888888888887,160,poisson,2,9.5,13,92
0.099347147317627,0.9778737502218542,0.6666666666666666,60,squared_error,12,5.0,19,44
0.0358217428328129,0.9550375672957464,0.8888888888888887,10,poisson,10,7.0,15,89
0.0454726085722395,0.9253978583683372,0.8888888888888887,10,absolute_error,9,2.75,14,90
0.3036616520011354,0.5797787375022185,0.5555555555555556,70,poisson,1,2.0,14,96
0.1312517740562021,0.9753889842039876,0.6666666666666666,20,squared_error,17,2.5,16,39
0.0591541300028385,0.974619889960362,0.8888888888888887,30,squared_error,15,9.5,16,22
0.0786829406755606,0.9411347098148258,0.8888888888888887,160,absolute_error,1,2.75,12,99
0.4534203803576497,0.5295509672839142,0.3333333333333333,20,poisson,3,1.75,11,100
0.0120351972750496,0.9698870023072828,1.0,10,squared_error,12,1.75,18,36
0.073005960828839,0.9750340176300066,0.8888888888888887,160,poisson,11,4.25,3,62
0.0156684643769514,0.971602674081524,1.0,40,squared_error,17,2.75,4,49
0.0225943797899517,0.972075962846832,1.0,20,poisson,13,4.75,10,47
0.0305421515753619,0.9726084127078034,1.0,80,poisson,11,9.25,17,31
0.0425773488504115,0.9734366680470924,1.0,20,squared_error,14,9.5,9,29
0.0114107294919103,0.9853872093711176,1.0,10,squared_error,11,2.25,5,103
