MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.1391179919311564,0.8406202338586679,1.0,20,absolute_error,8,3.75,10,6069
0.1709163900868494,0.8464667005592272,0.0,50,absolute_error,4,5.0,19,9740
0.1457360335473101,0.8420183019827148,0.0,30,absolute_error,6,5.5,12,8805
0.1589919907784645,0.84443314692425,0.0,20,absolute_error,6,4.5,7,8548
0.3378579804042371,0.983985765124555,0.0,10,absolute_error,5,0.75,6,9554
0.0596219965419242,0.8145653279105236,1.0,10,absolute_error,10,1.75,19,6912
0.1669415903173877,0.845831215048297,0.0,50,absolute_error,14,1.5,19,7839
0.3249398811534869,0.9448398576512456,0.0,50,absolute_error,5,1.25,6,7387
0.1192439930838484,0.8360447381799695,1.0,10,absolute_error,5,6.25,19,3485
0.1126259514676948,0.8342653787493645,1.0,30,absolute_error,5,3.5,12,7482
0.2888884472444701,0.9131926792069142,0.0,140,absolute_error,5,1.25,13,6594
0.1788659896257726,0.9051855617691916,0.0,10,absolute_error,2,1.25,13,1213
0.3179839815569291,0.9154804270462632,0.0,10,absolute_error,4,1.75,14,7667
0.1639604904902915,0.8453228266395526,0.0,80,absolute_error,12,3.75,14,1045
0.1540234910666375,0.8435434672089476,0.0,40,absolute_error,18,3.0,16,7803
0.172247948009619,0.8467208947635994,0.0,60,absolute_error,7,3.0,16,901
0.1589919907784645,0.84443314692425,0.0,20,absolute_error,7,0.5,2,6931
0.1689289902021185,0.846212506354855,0.0,60,absolute_error,2,2.25,17,1024
0.1510423912395413,0.8430350788002032,0.0,50,absolute_error,3,9.75,1,1381
0.1656100323946181,0.8455770208439247,0.0,90,absolute_error,18,8.25,3,5118
0.1391179919311564,0.8406202338586679,1.0,10,absolute_error,8,4.5,5,8486
0.1589919907784645,0.84443314692425,0.0,20,absolute_error,17,5.25,7,1807
0.1689289902021185,0.846212506354855,0.0,40,absolute_error,16,5.75,6,9021
0.0894329948128863,0.8271479410269444,1.0,20,absolute_error,8,8.5,17,1540
0.1291809925075024,0.8384595831215047,1.0,40,absolute_error,4,7.0,17,7316
0.0695589959655782,0.8192679206914083,1.0,20,absolute_error,6,8.25,12,6973
0.172247948009619,0.8467208947635994,0.0,30,absolute_error,20,1.5,12,6808
0.1391179919311564,0.8406202338586679,1.0,20,absolute_error,14,6.5,19,2925
0.3403422302601506,0.9994916115912555,0.0,40,absolute_error,6,0.25,16,8046
0.0794959953892322,0.8234621250635485,1.0,10,absolute_error,12,6.0,19,7598
