MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.5231591448931117,1.0,90,absolute_error,7,4.75,3,7810
0.0,0.5231591448931117,1.0,10,absolute_error,5,4.5,6,3207
0.0,0.5231591448931117,1.0,40,absolute_error,7,4.75,5,750
0.0,0.5231591448931117,1.0,10,absolute_error,8,4.5,5,8486
0.0,0.5231591448931117,1.0,10,absolute_error,10,3.75,5,1215
0.0,0.5231591448931117,1.0,80,absolute_error,8,4.0,5,1424
0.0,0.5231591448931117,1.0,90,absolute_error,7,6.0,4,5529
0.0,0.5231591448931117,1.0,10,absolute_error,6,3.75,3,6234
0.0,0.5231591448931117,1.0,20,absolute_error,7,4.75,6,4971
0.0,0.5231591448931117,1.0,60,absolute_error,5,4.75,3,8346
0.6503488234598558,0.9192399049881236,0.3999999999999999,10,squared_error,1,0.0,16,2649
0.6207875133025896,0.5629453681710214,0.3,20,absolute_error,10,0.0,17,7710
0.0,0.5231591448931117,1.0,10,absolute_error,11,0.5,16,394
0.0,0.5231591448931117,1.0,30,absolute_error,2,0.75,15,7774
0.0,0.5231591448931117,1.0,30,absolute_error,12,2.0,2,546
0.0,0.5231591448931117,1.0,20,absolute_error,11,0.75,17,2999
0.0,0.5231591448931117,1.0,20,absolute_error,20,0.25,17,7149
0.0,0.5231591448931117,1.0,30,absolute_error,11,0.75,2,1345
0.0,0.5231591448931117,1.0,10,absolute_error,9,6.25,16,7717
0.0,0.5231591448931117,1.0,20,absolute_error,19,4.75,17,8537
0.0,0.5231591448931117,1.0,10,absolute_error,11,1.5,17,3479
0.0,0.5231591448931117,1.0,40,absolute_error,2,9.25,18,7451
0.0,0.5231591448931117,1.0,10,absolute_error,10,1.75,19,6912
0.0,0.5231591448931117,1.0,20,absolute_error,13,1.75,13,2765
0.0,0.5231591448931117,1.0,10,absolute_error,12,3.25,17,6834
0.0,0.5231591448931117,1.0,10,absolute_error,14,3.25,2,1997
0.0,0.5231591448931117,1.0,10,absolute_error,15,3.75,18,2314
0.0,0.5231591448931117,1.0,10,absolute_error,13,1.25,2,7871
0.0,0.5231591448931117,1.0,80,absolute_error,3,4.5,5,9270
0.0,0.5231591448931117,1.0,100,absolute_error,9,5.25,8,2576
0.0,0.5231591448931117,1.0,20,absolute_error,17,2.0,3,1402
0.0,0.5231591448931117,1.0,50,absolute_error,6,5.75,15,6824
0.59418233416105,0.5273159144893113,0.3,100,absolute_error,1,0.25,19,6123
0.0,0.5231591448931117,1.0,30,absolute_error,2,5.0,3,9780
