MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.9689339538324035,1.0,20,absolute_error,14,1.25,14,7187
0.0,0.9689339538324035,1.0,20,absolute_error,16,1.25,18,5073
0.0,0.9689339538324035,1.0,10,absolute_error,20,4.0,19,8660
0.0,0.9689339538324035,1.0,30,absolute_error,18,2.0,17,4897
0.0,0.9689339538324035,1.0,20,absolute_error,14,9.0,17,6295
0.0,0.9689339538324035,1.0,10,absolute_error,16,2.75,14,6320
0.0,0.9689339538324035,1.0,20,absolute_error,17,8.75,5,6134
0.0,0.9689339538324035,1.0,20,absolute_error,17,9.5,18,6974
0.0,0.9689339538324035,1.0,10,absolute_error,17,0.75,17,2435
0.0,0.9689339538324035,1.0,20,absolute_error,17,2.0,3,1402
0.0,0.9689339538324035,1.0,10,absolute_error,16,2.5,19,3128
0.0,0.9689339538324035,1.0,10,absolute_error,19,2.5,19,9507
