MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.9634117621871588,1.0,70,absolute_error,12,2.25,1,98
0.0,0.99909011111349,0.9166666666666664,100,absolute_error,1,0.0,8,109
0.0,0.9634117621871588,1.0,70,absolute_error,10,2.75,15,84
0.0,0.9634117621871588,1.0,90,absolute_error,7,4.75,3,71
0.0,0.9634117621871588,1.0,20,absolute_error,16,3.5,2,38
0.0,0.9634117621871588,1.0,120,absolute_error,2,4.0,14,76
0.0,0.9634117621871588,1.0,170,absolute_error,6,5.0,3,85
0.0,0.9634117621871588,1.0,130,absolute_error,2,4.25,8,31
0.0,0.9634117621871588,1.0,100,absolute_error,17,3.25,9,13
0.0,0.9634117621871588,1.0,20,absolute_error,2,5.75,17,53
0.0,0.9634117621871588,1.0,20,absolute_error,2,2.75,7,34
0.0,0.9634117621871588,1.0,70,absolute_error,4,10.0,19,55
0.0,0.9634117621871588,1.0,30,absolute_error,5,0.5,5,59
0.0,0.9634117621871588,1.0,110,absolute_error,3,6.5,14,78
0.0,0.9634117621871588,1.0,150,absolute_error,6,1.25,1,73
0.0,0.9634117621871588,1.0,30,absolute_error,1,0.5,6,36
0.0,0.9634117621871588,1.0,140,absolute_error,15,1.25,19,56
