MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
1.0,0.3255724456417164,1.0,90,absolute_error,11,2.75,3,5499
1.0,0.3255724456417164,1.0,10,absolute_error,10,3.75,5,1215
0.2593486127864897,0.5351164133153743,0.6666666666666666,20,poisson,11,2.0,5,376
1.0,0.3255724456417164,1.0,40,absolute_error,9,4.75,5,9898
1.0,0.3255724456417164,1.0,80,absolute_error,10,4.25,1,9040
1.0,0.3255724456417164,1.0,30,absolute_error,4,4.0,8,2697
1.0,0.3255724456417164,1.0,10,absolute_error,11,1.5,17,3479
1.0,0.3255724456417164,1.0,100,absolute_error,7,3.75,5,8825
1.0,0.3255724456417164,1.0,120,absolute_error,2,2.75,9,5565
1.0,0.3255724456417164,1.0,80,absolute_error,11,5.25,5,8476
1.0,0.3255724456417164,1.0,30,absolute_error,9,2.75,1,7507
1.0,0.3255724456417164,1.0,30,absolute_error,5,4.0,11,9725
1.0,0.3255724456417164,1.0,160,absolute_error,11,2.25,16,6388
1.0,0.3255724456417164,1.0,120,absolute_error,8,1.5,10,5888
1.0,0.3255724456417164,1.0,30,absolute_error,9,3.75,11,9475
1.0,0.3255724456417164,1.0,110,absolute_error,14,3.75,4,8045
1.0,0.3255724456417164,1.0,140,absolute_error,9,1.25,12,9756
1.0,0.3255724456417164,1.0,40,absolute_error,10,2.0,12,2740
1.0,0.3255724456417164,1.0,30,absolute_error,12,2.0,2,546
1.0,0.3255724456417164,1.0,150,absolute_error,3,1.75,12,4013
1.0,0.3255724456417164,1.0,130,absolute_error,3,1.75,3,4937
1.0,0.3255724456417164,1.0,80,absolute_error,9,2.25,13,9883
1.0,0.3255724456417164,1.0,30,absolute_error,9,2.75,15,2571
1.0,0.3255724456417164,1.0,70,absolute_error,11,2.25,5,8852
