MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0164144652474993,1.0,1.0,70,poisson,1,3.75,16,3538
0.0171838933059758,0.8389089037570767,1.0,100,poisson,1,4.0,18,7410
0.1125929725570658,0.6834791559444159,0.8,10,poisson,3,6.5,17,4446
0.0684790972044113,0.5542974781266083,0.8,20,squared_error,1,7.25,14,2336
0.7896896640164144,0.1240349974266598,0.0,30,squared_error,8,6.25,17,1212
0.170556552962298,0.649511065362841,0.8,10,poisson,3,5.5,19,3500
0.202359579379328,0.5239320638188368,0.8,50,squared_error,4,5.25,16,4265
0.0538599640933572,0.7776634071024189,1.0,120,poisson,1,3.25,14,8445
0.2685303924083098,0.6469377251672671,0.8,20,poisson,1,6.25,15,5531
0.2587843036676071,0.5265054040144107,0.8,70,poisson,4,3.25,15,7400
0.1395229546037445,0.6685537828100874,1.0,30,poisson,1,3.5,19,4462
0.1169530648884329,0.6767884714359238,1.0,40,poisson,1,4.0,19,8306
0.2808412413439343,0.5419454451878539,1.0,10,squared_error,1,2.75,19,2581
0.0697614773018723,0.8939783839423573,1.0,50,poisson,1,4.25,16,1814
0.2041549115157732,0.7720020586721564,1.0,50,poisson,1,1.0,17,3888
0.2008207232623749,0.7159032424086464,1.0,30,squared_error,1,3.75,16,4750
0.2062067196717107,0.8399382398353062,1.0,110,poisson,1,2.75,18,600
0.1713259810207746,0.94390118373649,1.0,50,poisson,1,2.75,19,8618
