Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-,_source_row
0.1167314130229189,0.0046445343643254,0.0289175661437067,0.7472238235538596,0.4757035873497424,0.266175010495996,0.4962467726158284,0.086271229173275,0.2971857405230326,0.034645803,0.182584088,0.56,15182
0.0102563591335159,0.0598766183668261,0.5929002300393861,0.0807109826840367,0.0507886628082097,0.8241699257335241,0.1920095223855157,0.8866128568730745,0.5330781116809491,0.040617517,0.445495031,0.4,10649
0.0930635323018701,0.0637172559219471,0.0044722202312187,0.7271693908932947,0.3786383894064872,0.1741061824916202,0.1748852364606662,0.4363704152165991,0.8042182695789384,0.028939523,0.101656178,0.0,4890
0.071801006181657,0.0407791242300997,0.6925009553032225,0.4812572070421678,0.8113224154768647,0.0936887967078083,0.3495924283263182,0.8860574571437293,0.0827397775662861,0.060388619,0.033091828,0.757894737,18804
0.676914001771044,0.1803964844704336,0.8457478867489384,0.0231775786498453,0.6547964141479959,0.0075878634099708,0.1840688249895522,0.6927269175355568,0.6896365044322489,0.072260367,0.068527383,0.654545455,5780
0.1706120667452991,0.012710395751842,0.0044453654791828,0.2981347910064924,0.3694872788698324,0.0297946585112802,0.178370474382946,0.0264977908753395,0.2037199936763565,0.053752704,0.046330653,0.257142857,10191
0.0752694405835556,0.0117819226200971,0.5699537960010004,0.5378429159242047,0.5169362992656209,0.2058850437257234,0.2802294828101016,0.1698102408991154,0.2707720062031996,0.068106177,0.159500337,0.415384615,12018
0.1369770403250082,0.0927879361763951,0.073548569852108,0.0175398033412831,0.3142134712576506,0.3134175335452333,0.3123470638677327,0.0812989305053166,0.7986968212047756,0.077940695,0.256718177,0.457142857,18320
0.3341152936274434,0.048436767878155,0.9678490875738084,0.6253526043530219,0.8981397553732601,0.1575823463808074,0.2954068544939857,0.6388868207049307,0.2470929297653842,0.05895206,0.137330681,0.171428571,2084
0.1602301460614951,0.0056306163100939,0.8414431590259188,0.7809451428622267,0.2866217002687664,0.6257304844190218,0.05511322446173,0.1097804902624314,0.7062161677662085,0.056737142,0.298265075,0.2,18882
0.5379651175518669,0.0711692373330018,0.241768312843556,0.561960123043224,0.1408697351372757,0.105918946697685,0.0897102122081552,0.0511503147162331,0.1667868679135731,0.058081126,0.240788144,0.105882353,12718
0.4303158221550492,0.0316809316065903,0.2084053652110338,0.1808127919460057,0.3402578840840888,0.3747860538465287,0.4173416900040545,0.0210802901248128,0.5049658590683721,0.051264282,0.2840002,0.0,6098
0.0771494273316412,0.2770164878289677,0.0213856241146017,0.5942808102250049,0.7420905948070142,0.0053323074469654,0.2598104264266121,0.7695541473947953,0.6688615563250849,0.084255442,0.01890396,0.64,11753
0.1201929321472438,0.3401560938552526,0.7139407293462001,0.7287260125403846,0.0280796913353531,0.0867079420566838,0.353323275836772,0.7925562313253274,0.1492942051643814,0.115754799,0.071075923,0.72,402
0.1442851035283798,0.1017525453317719,0.8459701387645242,0.5502207883664111,0.8235207764177291,0.0608077519438997,0.1966636521039102,0.1937664615673395,0.236953991580325,0.074004285,0.074732962,0.3,1801
0.2297860350281803,0.0386134441317477,0.9466679693289144,0.4041491825776997,0.1846024580103452,0.0675480185581238,0.1694817913331292,0.4889273227612933,0.6094159571632791,0.072942672,0.09206791,0.257142857,17327
0.4680267286382076,0.0393831105848632,0.7578163466698145,0.0653712689420942,0.3024898811135613,0.0982153884059368,0.6286309634334597,0.0421298933572832,0.2829726458588045,0.099365279,0.193687062,0.271698113,7973
0.1402382609990863,0.0956474602454908,0.2003101743379547,0.6317539784404289,0.0264224632514278,0.136636649247854,0.3692502809590152,0.1001994766041004,0.5580761185572414,0.057044375,0.128518792,0.12,6714
0.2021229652090481,0.2511626526020318,0.2515779708151178,0.0232213084326111,0.9149015608482136,0.9186945157754852,0.1252304620760309,0.3621120201074246,0.867596544218495,0.105518562,0.433250372,0.25,9016
0.8525636788195449,0.0778932595677334,0.0466619492379519,0.1873582849793346,0.211136001060916,0.2521778712862556,0.6329057540958575,0.1807578275419368,0.822084275747734,0.085529064,0.330021953,0.070588235,6984
0.4121661919049897,0.056811885615596,0.3383656184461932,0.2146186850483235,0.9141640414893666,0.1824577006270747,0.2687378927737747,0.9369736989282764,0.649621233931668,0.0647716,0.227615479,0.0,13147
0.007527900102917,0.1661056525871317,0.2126581577245704,0.2144174047703085,0.8095372993740537,0.0430997626979599,0.4630772572571693,0.0394180080798604,0.3196604664864867,0.096041942,0.018738514,0.36,19513
0.1398723288449911,0.3164518735879066,0.4640776382517073,0.6926765539038526,0.6056637283838056,0.0154116284656353,0.2457406835099367,0.7318041170520911,0.4669026204952717,0.125801465,0.036786607,0.327272727,17855
0.0960266521501466,0.0166938012393419,0.9767903548177485,0.8819844139847687,0.5772161672221502,0.0443804961019042,0.0416136167763347,0.0947485167489925,0.5922056942750056,0.063111111,0.031020547,0.1,13255
0.1482150534925914,0.0739335315555894,0.4025030913154754,0.7912048689431684,0.0245098317456148,0.0877069112890152,0.3715511565812185,0.8477747198249967,0.0220613947596717,0.070884811,0.076590352,0.133333333,716
0.8641998794447059,0.2410412077974697,0.7773814647028903,0.1654670839550344,0.3993469159420928,0.2273411486612245,0.6860852618477901,0.790933890636276,0.8089314855324415,0.185976082,0.341067408,0.225,16050
0.0574301582033185,0.1404710884292179,0.1132916151006965,0.3713430666901142,0.9891219098315104,0.8663468327228153,0.6847991054887125,0.5583297662455792,0.8848867714731792,0.138438327,0.29420282,0.1,9031
0.8263122994439074,0.1440768589100534,0.3202599352932976,0.3089283246567984,0.9475114987084516,0.0981941732949558,0.3842973082287904,0.0599977174448621,0.7991312463371334,0.093455027,0.251409739,0.0,5889
0.4605351070245047,0.2278799881001567,0.9927265718957212,0.7044796684655183,0.2101860910624819,0.0131365864427092,0.387759289016661,0.2316080931855106,0.1076948147428262,0.072863275,0.001795088,0.15,688
0.1371220970026895,0.120978797495878,0.108086375821447,0.6573109643545343,0.9948813886344956,0.0073047033583137,0.1821248908531947,0.3856210321415636,0.1594518293800877,0.084469179,0.024824826,0.171428571,18022
0.0692090301691397,0.0574786409601116,0.6364876947583492,0.5609543596823912,0.8947577642450896,0.1036267327186515,0.5823300660566154,0.91036738802168,0.3384122078729626,0.095464154,0.061377291,0.133333333,2936
0.19910575489763,0.2746615721286168,0.9015256888197418,0.785578331097089,0.9041148536176856,0.1456533678170821,0.6465271532028811,0.306096151741026,0.1073759137213781,0.147400731,0.12635565,0.232835821,3987
0.0477384018501699,0.3078176120849611,0.7581995677954456,0.1313422113944038,0.24623448185311,0.2153261465513528,0.0715831359578759,0.0021423771682502,0.1896565508545555,0.094696094,0.126011842,0.075,2736
0.3550861926192602,0.0334373861349562,0.6432816539956949,0.8221720844445687,0.0942173864780039,0.039431429249288,0.2733497377938712,0.2739051488024656,0.4281357201573377,0.0397612,0.028070453,0.0,10141
0.0969838156590815,0.2617379555989252,0.8031942187390201,0.2451560186105819,0.9559598668105568,0.0150456636137544,0.3078016196995801,0.12294705678401,0.2633325906406802,0.10623587,0.006571773,0.15,9940
0.3141398558404391,0.3405829697584133,0.3760869460990759,0.7094443603026559,0.7038765541198108,0.0944244564716676,0.1950906702623215,0.7357356873713654,0.8091952222092615,0.130647058,0.048085172,0.171428571,229
0.1193255798666925,0.7744938641401043,0.5545941664420734,0.8961142962629026,0.1178629569399586,0.1537311891141994,0.8517235469836455,0.8098754253162179,0.2118958715567357,0.381417573,0.158388572,0.504347826,331
0.1480630489367658,0.3438340312934173,0.4489366272856765,0.6989835368820367,0.6359133883110006,0.0971334272179984,0.2182168643833837,0.9263206907495932,0.6413583551865119,0.099012341,0.082794436,0.08,8494
0.0986040867442041,0.0053254954008095,0.8860482325349318,0.5161383287083204,0.8399716180821304,0.1522971660214592,0.802795854138325,0.7615997098234537,0.2698016180350677,0.096903148,0.081542943,0.025531915,4722
0.0821443204126838,0.2610477978775528,0.4780863311923643,0.8377450100336226,0.6696268860198805,0.0745295162412751,0.331742986792047,0.1840436743747984,0.7124575552097143,0.160643921,0.051571372,0.12,15761
0.0839846941303937,0.0766965527734635,0.8138292855540127,0.1016690366538135,0.7668888041623907,0.067900499140865,0.7171815690642719,0.1243963123857599,0.478889920575496,0.090399062,0.039193687,0.038709677,12704
0.9232834991993912,0.1107727321925626,0.7520412576172059,0.1626338455021003,0.2285044406414695,0.0330935979776293,0.7505126436606481,0.1415359200705214,0.61472042228978,0.118490456,0.067774011,0.03,2583
0.4125032534745427,0.034077879026377,0.9602065523974564,0.5171910108214027,0.839883634515054,0.0110057759085239,0.2990528317300952,0.0153299488019345,0.4622022328069907,0.058101325,0.031679647,0.0,16355
0.1441052380354239,0.3201572187438155,0.1310999192279441,0.4600069291577313,0.921937401145892,0.0134252723676915,0.5070690231375462,0.8274131652240257,0.8966895236197282,0.14802095,0.023720399,0.094117647,3890
0.1524159572968781,0.42326116894713,0.6240368769640271,0.7405276341652486,0.3899167260404301,0.0446355453846847,0.5259786596334781,0.4690703154653906,0.4833126171652862,0.152486169,0.045167658,0.022641509,8784
0.2211439927707112,0.1156191917691198,0.1782493963686491,0.6031145971267355,0.7829494372683881,0.0439828472865643,0.1422926653122141,0.0732179018189248,0.4639137341189339,0.084169761,0.03367076,0.0,11594
0.1790377914824646,0.9498802252864316,0.7150220570033665,0.693876395855334,0.7758388327310173,0.0865089732120176,0.9195189435621268,0.5660145251542508,0.1201110760237984,0.534413732,0.090428727,0.171428571,5166
0.1734356358404927,0.1615861960688697,0.3814645611948928,0.3974490957979971,0.9740449991685036,0.0828041152099992,0.5712282332192109,0.9588687101120906,0.9224831243287523,0.134384833,0.037608833,0.0,8722
0.0995975091662203,0.2422548087687125,0.5546381488823252,0.9288077585244062,0.6683883043452142,0.0321333386125264,0.0986168139258518,0.1596580993677765,0.80026458233043,0.116793382,0.019203799,0.0,13804
0.1398260831836173,0.1767603813616987,0.2808148204819761,0.9574383195565556,0.1491822003997021,0.0248328767196007,0.3677689534671342,0.75816912957613,0.3600546049511239,0.080362934,0.004607009,0.0,16151
