Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-,_source_row
0.0868264938717198,0.7432432516111049,0.1473138202686982,0.1526381599706899,0.9825555924174504,0.0016468677658085,0.8919783261526291,0.4965593165034946,0.8336159782468406,0.369685601,0.011943222,0.055813953,17443
0.2132283142683262,0.1234389486377925,0.3793730825968278,0.1075065907100284,0.5430199262094562,0.2958027242430585,0.0304765446866099,0.8743128175810057,0.5194914050054833,0.056334909,0.044364045,0.2,11597
0.4125032534745427,0.034077879026377,0.9602065523974564,0.5171910108214027,0.839883634515054,0.0110057759085239,0.2990528317300952,0.0153299488019345,0.4622022328069907,0.058101325,0.031679647,0.0,16355
0.461364107108006,0.0440783103594252,0.189834236356593,0.1268613713020547,0.8096938853527509,0.3484504070702353,0.1857778430316696,0.6534850969738798,0.1265983428161012,0.023432447,0.379147643,0.0,10351
0.0930635323018701,0.0637172559219471,0.0044722202312187,0.7271693908932947,0.3786383894064872,0.1741061824916202,0.1748852364606662,0.4363704152165991,0.8042182695789384,0.028939523,0.101656178,0.0,4890
0.0828309318977967,0.2254279584293904,0.1916825253974303,0.6980247043874136,0.8262637144269862,0.022180683471766,0.2077850034641023,0.5912767793597101,0.5837865970282564,0.078090242,0.025617157,0.333333333,1571
0.018526860387357,0.1427550761053485,0.1225245989299906,0.9232713456315133,0.3188619678937561,0.020845323645954,0.4425124205227435,0.6200683914308182,0.6951492607737437,0.077412963,0.02611456,0.276923077,16118
0.319560046519134,0.0587313508773718,0.9900124847192692,0.7007799927680097,0.9026544926793256,0.00466591608011,0.4947670448005249,0.5037745118907788,0.1469001623149494,0.053693748,0.050470517,0.473684211,12800
0.0722383530989665,0.0827866390991431,0.9370001477915,0.9053420520206704,0.3622461563499652,0.0711016350073905,0.4845236872364316,0.0489016474757444,0.4440370810394928,0.080441394,0.018756601,0.0,7008
0.0031492228377868,0.1271012796121305,0.9402014718747984,0.7135930779841019,0.9445828498332944,0.0710377814899562,0.9618481500458824,0.4684825265419329,0.4752135298251929,0.118146191,0.014606004,0.0,11443
0.0960266521501466,0.0166938012393419,0.9767903548177485,0.8819844139847687,0.5772161672221502,0.0443804961019042,0.0416136167763347,0.0947485167489925,0.5922056942750056,0.063111111,0.031020547,0.1,13255
0.007527900102917,0.1661056525871317,0.2126581577245704,0.2144174047703085,0.8095372993740537,0.0430997626979599,0.4630772572571693,0.0394180080798604,0.3196604664864867,0.096041942,0.018738514,0.36,19513
