MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0369158878504672,0.5625485625485626,0.8000000000000002,20,absolute_error,2,3.75,13,12
0.0194704049844236,0.2816627816627817,0.8000000000000002,10,squared_error,2,5.5,8,7
0.0,0.7742812742812744,1.0,10,squared_error,2,7.0,16,0
0.1322429906542056,0.5757575757575758,0.6000000000000001,10,squared_error,3,1.75,13,46
0.0990654205607476,0.6317016317016318,0.8000000000000002,40,absolute_error,13,4.75,15,34
0.0771028037383178,0.4222999222999223,0.8000000000000002,30,poisson,9,1.75,18,48
0.1605919003115265,0.1460761460761461,0.8000000000000002,10,absolute_error,4,1.75,14,49
0.0461059190031152,0.4541569541569542,1.0,10,poisson,1,6.0,11,50
0.2141744548286605,0.9145299145299144,0.4000000000000001,70,squared_error,2,4.5,10,5
0.1761682242990654,0.7556332556332557,0.6000000000000001,130,squared_error,1,6.25,15,27
0.147196261682243,0.724941724941725,0.6000000000000001,30,absolute_error,2,0.75,15,13
0.1249221183800623,0.6993006993006994,0.8000000000000002,10,squared_error,5,2.5,11,15
0.1485981308411215,0.5823620823620823,0.8000000000000002,40,absolute_error,1,6.5,14,54
0.1018691588785046,0.5520590520590521,1.0,10,squared_error,9,0.5,13,55
0.32196261682243,1.0,0.4000000000000001,10,squared_error,1,6.75,5,64
0.2228971962616823,0.9032634032634032,0.6000000000000001,20,absolute_error,3,1.75,12,8
0.1669781931464174,0.8593628593628595,0.8000000000000002,20,squared_error,1,4.75,16,2
0.1945482866043614,0.9708624708624708,0.8000000000000002,10,squared_error,1,0.0,16,1
0.2216510903426791,0.8896658896658897,0.8000000000000002,20,squared_error,3,4.75,9,9
0.3356697819314642,0.6845376845376846,0.8000000000000002,30,squared_error,2,0.5,13,60
0.7116822429906544,0.7606837606837606,0.4000000000000001,10,poisson,2,0.75,12,61
