MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0591988016463987,0.899299151604574,1.0,110,absolute_error,3,6.5,14,2293
0.0100308616175767,0.8729620066396163,1.0,80,absolute_error,2,8.75,15,2017
0.0384516362007108,0.8962744374769458,1.0,100,absolute_error,4,5.0,12,5510
0.0,0.8605680560678716,0.0,10,absolute_error,13,5.75,4,8077
0.012037033941092,0.8741423828845445,1.0,100,absolute_error,2,9.5,10,6086
0.0232181010241509,0.8789376613795646,1.0,90,absolute_error,2,9.0,15,5004
0.1362525369720841,1.0,0.0,10,absolute_error,1,9.5,8,1247
0.0227366196665072,0.8762080413131684,1.0,50,absolute_error,3,8.75,11,4979
0.0094724769875316,0.9082995204721503,0.0,30,absolute_error,3,7.75,14,7713
0.022646341911949,0.8751752120988565,1.0,110,absolute_error,3,6.25,18,5252
