MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0493576741041244,0.6420023932987634,0.2499999999999999,30,absolute_error,9,2.75,15,2571
0.0305949966193373,0.6461906661348225,0.5000000000000001,20,poisson,11,2.0,5,376
0.0388212756366914,0.5953330674112485,0.5000000000000001,20,poisson,1,4.5,9,946
0.0187063331079558,0.6507778220981252,0.75,10,poisson,19,5.25,16,3563
0.0006197881451431,0.6577582768248902,1.0,20,poisson,1,6.25,15,5531
0.1271692585080009,0.7708416433984842,0.2499999999999999,20,absolute_error,4,2.0,16,7966
0.1406355645706558,0.7205823693657757,0.2499999999999999,30,absolute_error,3,1.75,7,3081
0.1291413116970926,0.7445153570003988,0.5000000000000001,30,absolute_error,3,1.0,5,1650
0.1282961460446247,0.5901475867570801,0.5000000000000001,30,absolute_error,2,0.75,15,7774
0.2417173766058147,0.7826086956521738,0.2499999999999999,20,absolute_error,2,3.75,13,8012
0.225095785440613,0.7718388512165935,0.5000000000000001,30,squared_error,1,1.5,13,4945
0.2614942528735631,0.7014359792580772,0.5000000000000001,10,poisson,3,0.0,5,4534
0.3695064232589587,0.5446749102512962,0.5000000000000001,20,poisson,3,0.5,5,518
0.3337277439711517,0.8015556441962505,0.5000000000000001,10,poisson,2,3.5,7,7868
0.4646720757268424,0.7327483047467092,0.5000000000000001,20,poisson,1,2.25,3,8417
0.7436330854180753,0.7991623454327881,0.2499999999999999,30,squared_error,1,3.75,16,4750
0.5332431823304034,0.7714399680893497,0.5000000000000001,10,poisson,2,0.75,12,4583
0.8935091277890465,0.8871160749900279,0.2499999999999999,30,squared_error,1,2.25,6,2272
0.777327022763128,0.8055444754686877,0.5000000000000001,10,squared_error,1,1.25,6,5234
0.7719743069641648,0.899680893498205,0.5000000000000001,10,squared_error,1,2.0,18,1167
