MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0143114717151228,0.6523733546071,0.75,10,poisson,19,2.0,18,4656
0.2155172413793103,0.7828081372157958,0.2499999999999999,30,absolute_error,2,2.5,3,1520
0.0262001352265044,0.6816912644595133,0.75,10,absolute_error,10,1.75,19,6912
0.376042370971377,0.7846031112883924,0.5000000000000001,10,poisson,2,2.25,18,8079
0.3356434527834122,0.7670522536896688,0.5000000000000001,80,poisson,1,2.75,17,5760
0.0437795807978363,0.687674511368169,0.2499999999999999,20,absolute_error,4,3.5,18,272
0.1291413116970926,0.7445153570003988,0.5000000000000001,30,absolute_error,3,1.0,5,1650
0.1271692585080009,0.7708416433984842,0.2499999999999999,20,absolute_error,4,2.0,16,7966
0.0880099166103223,0.744116473873155,0.2499999999999999,50,absolute_error,5,1.25,6,7387
0.1056457065584854,0.7580773833266853,0.2499999999999999,20,absolute_error,3,0.5,6,619
0.1395650214108632,0.7790187475069803,0.2499999999999999,10,absolute_error,5,0.75,6,9554
