MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0036623844940275,0.6611487834064619,1.0,10,poisson,2,10.0,4,8229
0.3356434527834122,0.7670522536896688,0.5000000000000001,80,poisson,1,2.75,17,5760
0.1164638269100743,0.7439170323095332,0.2499999999999999,90,absolute_error,4,1.0,16,9717
0.0485688528284877,0.7393298763462304,0.75,10,absolute_error,6,2.5,20,3140
0.1008564345278341,0.7435181491822894,0.2499999999999999,80,absolute_error,4,2.5,19,4528
0.2155172413793103,0.7828081372157958,0.2499999999999999,30,absolute_error,2,2.5,3,1520
0.0019157088122605,0.6597526924611089,1.0,10,squared_error,12,1.75,18,4859
0.1271692585080009,0.7708416433984842,0.2499999999999999,20,absolute_error,4,2.0,16,7966
0.376042370971377,0.7846031112883924,0.5000000000000001,10,poisson,2,2.25,18,8079
0.5716137029524453,0.7919824491424011,0.5000000000000001,30,squared_error,1,1.0,2,7287
0.0006197881451431,0.6577582768248902,1.0,20,poisson,1,6.25,15,5531
0.0008451656524679,0.6587554846429995,1.0,10,poisson,3,10.0,15,6387
0.0269326121253098,0.6619465496609492,0.75,20,absolute_error,7,8.0,2,8328
0.1291413116970926,0.7445153570003988,0.5000000000000001,30,absolute_error,3,1.0,5,1650
