Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-,_source_row
0.1944998647774278,0.0436192557921598,0.6575319472628185,0.9266720254227828,0.01306526608812,0.1142469827145655,0.1294511031074176,0.8170641153505575,0.2429706347767734,0.184822731,0.657790372,0.0,15949
0.0267684080291761,0.0891411005311408,0.0963997452919277,0.0681063666817823,0.1898919460379518,0.0836441124065474,0.1287663794448068,0.2050459723138408,0.9023986621505004,0.10584583,0.535220842,0.894087991,19
0.1972085457896504,0.133154765928057,0.3307571611217165,0.248539900975744,0.0892059029861238,0.5001517658166827,0.1613565475245141,0.3840965737704018,0.659228782977928,0.18118951,0.579684984,0.361772686,7682
0.0010092345743624,0.0267116062495437,0.0295547265926801,0.2484885074391799,0.1966492754280496,0.9003195963203998,0.2505938052059527,0.2418224799068375,0.0531333902092612,0.077364989,0.66344889,0.855881477,7601
0.1006760118079463,0.1543921341337485,0.1540608102732261,0.9244733270220192,0.4569152667982522,0.1692143334609216,0.1231701017039549,0.5110261469726327,0.143656863853376,0.100092563,0.587590306,0.016291952,2023
0.0774284355740063,0.1000877774414957,0.0199934674851975,0.9384870836323576,0.5249605451646052,0.3386632498370641,0.2103117451271378,0.9166915395433364,0.084394807596089,0.089739418,0.649578004,0.109233658,8584
0.1280905283233665,0.0122471066749086,0.0393941580320928,0.4003458499605945,0.244073831497453,0.8911027253600057,0.2800343283467048,0.1603019692763927,0.0116790788492304,0.078580983,0.751426555,0.068927488,1951
0.069270014325942,0.1955449704385763,0.0036483718688712,0.4253315008390707,0.4508821649007196,0.281628556934276,0.314580033943497,0.2163765465328124,0.1434002697395026,0.093127813,0.615090756,0.762994754,10259
0.1577078127624938,0.0867826300665849,0.0288387924841083,0.7972978759681913,0.436948332738036,0.0541644964456767,0.3021819900988521,0.8514813533269002,0.6882283152275824,0.080331037,0.669844757,0.131130344,14569
0.3324622359886352,0.1339652576970124,0.0815191619287969,0.9831890647557632,0.0667481640626188,0.3883749133024671,0.0907046573810664,0.3224514601783164,0.4248319441037248,0.110582231,0.771963724,0.0,9377
0.574097423075242,0.159864160674369,0.0086219415112964,0.6562362194191512,0.0073214941297542,0.2187026416145623,0.2323535317457264,0.3443896856070646,0.0882142849857102,0.077774368,0.67344036,0.519784661,11529
0.7165746774370264,0.0214663813676154,0.0854556452468247,0.9155572473705408,0.1184116514337569,0.5235815779507191,0.3148007246171058,0.4514607522388341,0.4953923870251703,0.094041831,0.785234872,0.0,1206
0.0624219038407947,0.1872974473138116,0.8917531089129428,0.625034756739359,0.3721074244322687,0.0576460255488557,0.2790312928978806,0.3464818800965504,0.2097183266172088,0.252124844,0.64421638,0.0,4850
0.5962112871629376,0.1250305596541561,0.1454847953775155,0.9931885526720092,0.0376081695009747,0.0842495842558742,0.2473947195296287,0.2551209471685051,0.7296656229043146,0.122333014,0.706948192,0.0,9066
