MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.594764705882353,0.008490930142802,0.0,90,absolute_error,11,2.25,18,3905
0.0,0.0,1.0,20,absolute_error,14,9.0,17,6295
0.0,0.0,1.0,60,absolute_error,11,0.75,19,6380
0.6205882352941177,0.0416827479737553,0.0,100,absolute_error,20,5.25,14,4505
0.6176470588235294,0.0378232342724816,0.0,30,absolute_error,17,9.0,8,3502
0.6274705882352941,0.0501736781165573,0.0,30,absolute_error,14,1.25,15,4611
0.8054117647058823,0.248166730991895,0.0,10,poisson,16,4.25,12,1371
0.6323529411764706,0.0563489000385951,0.0,20,absolute_error,13,1.75,13,2765
0.7534117647058824,0.1949054419143188,0.0,10,poisson,12,2.0,10,9492
0.864235294117647,0.3049015824006175,0.0,10,poisson,18,3.75,10,6308
0.7963529411764706,0.2392898494789656,0.0,40,poisson,14,9.5,12,1760
0.5901764705882353,0.0027016595908915,0.0,150,absolute_error,13,1.25,8,3661
0.8461764705882353,0.2879197221150135,0.0,20,poisson,13,9.5,12,8794
0.8382352941176471,0.2802006947124662,0.0,20,poisson,10,1.75,10,1397
0.8574705882352942,0.2987263604785797,0.0,30,poisson,18,4.25,9,2522
0.8137058823529413,0.256657661134697,0.0,30,squared_error,20,3.75,19,45
0.7692352941176471,0.2115013508297954,0.0,10,poisson,10,2.0,11,9322
0.7903529411764707,0.2331146275569278,0.0,30,poisson,14,9.0,19,936
0.6063529411764705,0.0235430335777692,0.0,130,absolute_error,12,5.25,15,4368
0.637235294117647,0.0621381705905056,0.0,30,absolute_error,14,8.25,16,2834
0.5980588235294118,0.012736395214203,0.0,30,absolute_error,18,4.5,11,6048
0.6029411764705882,0.0192975685063682,0.0,40,absolute_error,14,9.25,9,890
0.6143529411764705,0.0335777692010806,0.0,90,absolute_error,13,9.0,16,1302
0.7805294117647059,0.2230798919336163,0.0,10,poisson,17,4.5,20,7024
0.6102941176470589,0.0285604013894249,0.0,80,absolute_error,16,3.5,11,8059
0.819,0.2616750289463527,0.0,20,poisson,10,4.0,11,8542
0.8248823529411764,0.2674642994982632,0.0,150,poisson,12,4.5,12,5595
0.8307058823529412,0.2732535700501737,0.0,60,poisson,11,9.75,20,8850
0.8114117647058824,0.2543419529139328,0.0,170,poisson,17,4.5,11,6681
0.8438823529411765,0.2856040138942493,0.0,10,poisson,12,2.0,16,2857
0.8337058823529411,0.2759552296410652,0.0,20,poisson,12,7.25,11,3498
0.7858235294117647,0.2284832111153994,0.0,30,poisson,11,9.5,11,6092
0.8020588235294117,0.2450791200308761,0.0,20,poisson,12,9.5,10,2753
0.6,0.0154380548050945,0.0,100,absolute_error,11,1.75,20,2618
