MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.8233325897836271,1.0,40,squared_error,2,4.25,9,6044
0.0820697201813349,0.7581976355119341,0.8571428571428571,180,squared_error,2,3.0,3,1930
0.2565264967953728,0.7755966986393041,0.2857142857142856,20,poisson,5,2.75,15,8113
0.3276535876191965,0.6176667410216373,0.2857142857142856,120,squared_error,1,7.5,17,1806
0.1636704705330623,0.7415792995761767,0.7142857142857143,40,squared_error,2,8.5,12,7968
0.3293731436610911,0.7958956056212358,0.4285714285714285,10,squared_error,9,7.5,17,4867
0.3260903548538377,0.7750390363595808,0.5714285714285713,30,squared_error,8,7.75,14,3509
0.2802876348288259,0.6815748382779389,0.7142857142857143,200,squared_error,2,6.5,14,7514
0.1635141472565265,0.7779388802141424,0.8571428571428571,110,squared_error,2,2.0,2,3782
0.1972799749882758,0.9277269685478476,0.7142857142857143,20,poisson,8,8.25,19,2786
0.2552759105830858,0.8857907651126479,0.7142857142857143,20,poisson,10,9.25,9,6458
0.3776770361106769,0.7779388802141424,0.7142857142857143,30,squared_error,4,2.5,14,136
0.5080506487415977,0.6468882444791435,0.7142857142857143,50,squared_error,1,3.5,2,8269
0.7572299515397842,0.3693954940887799,0.7142857142857143,30,squared_error,1,7.0,1,933
0.3789276223229639,0.9246040597813964,0.5714285714285713,120,poisson,9,7.75,1,3818
0.4977333124902297,0.896497880883337,0.5714285714285713,40,squared_error,8,3.75,12,1358
0.4645927778646241,0.8344858353780952,0.7142857142857143,180,squared_error,8,2.75,8,507
0.6678130373612631,0.6478920365826456,0.7142857142857143,20,poisson,2,2.75,19,2194
0.4486478036579647,0.9017399063127368,0.7142857142857143,170,poisson,8,3.5,15,120
