MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.6503488234598558,0.9192399049881236,0.3999999999999999,10,squared_error,1,0.0,16,2649
0.6207875133025896,0.5629453681710214,0.3,20,absolute_error,10,0.0,17,7710
0.0,0.5231591448931117,1.0,10,absolute_error,11,0.5,16,394
0.0,0.5231591448931117,1.0,30,absolute_error,2,0.75,15,7774
0.0,0.5231591448931117,1.0,30,absolute_error,12,2.0,2,546
0.0,0.5231591448931117,1.0,20,absolute_error,11,0.75,17,2999
0.0,0.5231591448931117,1.0,20,absolute_error,20,0.25,17,7149
0.0,0.5231591448931117,1.0,30,absolute_error,11,0.75,2,1345
0.0,0.5231591448931117,1.0,10,absolute_error,9,6.25,16,7717
0.0,0.5231591448931117,1.0,20,absolute_error,19,4.75,17,8537
0.0,0.5231591448931117,1.0,10,absolute_error,11,1.5,17,3479
0.0,0.5231591448931117,1.0,40,absolute_error,2,9.25,18,7451
