MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0194704049844236,0.2816627816627817,0.8000000000000002,10,squared_error,2,5.5,8,1933
0.2141744548286605,0.9145299145299144,0.4000000000000001,70,squared_error,2,4.5,10,4109
0.0383177570093458,0.4677544677544678,1.0,20,poisson,17,8.75,16,6557
0.1669781931464174,0.8593628593628595,0.8000000000000002,20,squared_error,1,4.75,16,7395
0.0595015576323987,0.6317016317016318,0.8000000000000002,50,absolute_error,1,3.75,20,3171
0.0580996884735202,0.5128205128205128,1.0,30,poisson,3,1.75,18,3862
0.0339563862928348,0.4747474747474747,0.8000000000000002,30,poisson,17,1.5,7,5775
0.052803738317757,0.4922299922299923,0.8000000000000002,20,squared_error,16,1.75,7,9314
0.0448598130841121,0.4848484848484849,0.8000000000000002,20,poisson,14,8.25,19,7121
0.0361370716510903,0.4766899766899767,0.8000000000000002,20,poisson,15,1.0,9,7413
