MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0499006528526823,0.9740282790037272,0.8888888888888887,20,poisson,16,9.75,18,9075
0.0554640931024694,0.9745015677690352,0.8888888888888887,20,poisson,17,9.75,18,8416
0.0505251206358217,0.9742057622907178,0.8888888888888887,20,poisson,20,2.5,10,2689
0.0517172864036332,0.9743240844820448,0.8888888888888887,30,poisson,14,9.0,19,936
0.0517172864036332,0.9743240844820448,0.8888888888888887,50,poisson,18,0.5,20,7781
0.0241271643485665,0.9721351239424956,1.0,10,poisson,17,9.25,17,9165
0.0752767527675276,0.9765722061172574,0.6666666666666666,170,poisson,11,3.25,20,4364
0.0506386602327561,0.9742649233863812,0.8888888888888887,20,poisson,10,9.5,16,8857
0.0527391427760431,0.9743832455777082,0.8888888888888887,20,poisson,16,9.75,9,6309
0.0447913709906329,0.9735549902384194,1.0,20,squared_error,14,4.25,18,1727
0.0321317059324439,0.9727267348991304,1.0,10,poisson,18,3.75,10,6308
0.0572239568549531,0.9751523398213336,0.8888888888888887,60,poisson,11,3.75,19,8099
0.0307692307692307,0.9726084127078034,1.0,20,poisson,12,8.25,15,3916
0.0317343173431734,0.972667573803467,1.0,10,poisson,18,3.75,18,8051
0.0179960261141073,0.968703780394013,1.0,20,poisson,16,9.25,13,2525
0.0565994890718138,0.9745607288646988,0.8888888888888887,160,poisson,19,8.75,19,3056
0.049560034061879,0.9739099568124004,0.8888888888888887,10,poisson,18,7.25,14,5660
0.0435992052228214,0.9734958291427558,1.0,20,poisson,12,8.0,15,1250
0.0400794777178541,0.973259184760102,1.0,70,poisson,12,7.75,15,5377
0.0395685495316491,0.9732000236644384,1.0,10,poisson,17,7.25,11,7959
0.054044848140789,0.9744424066733716,0.8888888888888887,80,poisson,12,7.5,16,6074
