MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.099347147317627,0.9778737502218542,0.6666666666666666,60,squared_error,12,5.0,19,7769
0.0156684643769514,0.971602674081524,1.0,40,poisson,13,9.5,7,9605
0.0335509508941243,0.974619889960362,1.0,10,poisson,2,10.0,4,8229
0.0745387453874538,0.9757439507779684,0.6666666666666666,120,poisson,8,9.5,14,9968
0.0225943797899517,0.972075962846832,1.0,20,poisson,13,4.75,10,8424
0.0123758160658529,0.9698278412116192,1.0,40,poisson,15,4.5,5,9226
0.0317343173431734,0.972667573803467,1.0,10,poisson,18,3.75,18,8051
0.0156684643769514,0.971602674081524,1.0,40,squared_error,17,2.75,4,7779
0.0757309111552654,0.9747973732473526,0.8888888888888887,70,poisson,19,3.0,18,8364
0.0665342038035764,0.9746790510560256,0.8888888888888887,40,poisson,16,1.75,10,8556
0.0017598637524836,0.9513104182689464,0.8888888888888887,30,poisson,6,8.25,12,4827
0.0302583025830258,0.9726084127078034,1.0,30,poisson,16,5.25,18,2117
0.0241271643485665,0.9721351239424956,1.0,10,poisson,17,9.25,17,9165
0.0700539313085438,0.9747382121516892,0.8888888888888887,50,poisson,20,7.75,1,8726
0.024524552937837,0.972194285038159,1.0,10,poisson,7,8.75,10,7300
