MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.121487368719841,0.975211500916997,0.6666666666666666,20,poisson,17,2.75,7,309
0.0591541300028385,0.974619889960362,0.8888888888888887,30,squared_error,15,9.5,16,8404
0.0651149588418961,0.974856534343016,0.8888888888888887,180,poisson,12,3.5,15,7175
0.0644337212602895,0.9746790510560256,0.8888888888888887,110,poisson,19,7.5,8,6706
0.1066136815214306,0.97509317872567,0.6666666666666666,20,poisson,13,1.5,9,2035
0.0241271643485665,0.9721351239424956,1.0,10,poisson,17,9.25,17,9165
0.1335225659948907,0.9754481452996512,0.5555555555555556,40,poisson,20,2.75,7,1226
0.0400794777178541,0.973259184760102,1.0,70,poisson,12,7.75,15,5377
0.0515469770082316,0.9743240844820448,0.8888888888888887,50,poisson,12,9.75,7,1092
0.049560034061879,0.9739099568124004,0.8888888888888887,10,squared_error,13,8.75,8,4811
0.0425773488504115,0.9734366680470924,1.0,20,squared_error,14,9.5,9,2836
0.0317343173431734,0.972667573803467,1.0,10,poisson,18,3.75,18,8051
0.0259437978995174,0.972312607229486,1.0,10,poisson,15,3.0,16,6911
0.0305421515753619,0.9726084127078034,1.0,80,poisson,11,9.25,17,5860
0.0156684643769514,0.971602674081524,1.0,40,poisson,13,9.5,7,9605
0.0381493045699687,0.9731408625687747,1.0,60,squared_error,15,8.25,19,1484
0.054044848140789,0.9744424066733716,0.8888888888888887,80,poisson,12,7.5,16,6074
0.0374680669883622,0.9730817014731112,1.0,20,squared_error,13,2.25,20,6033
0.0407039455009934,0.9733183458557652,1.0,30,squared_error,18,3.0,13,9934
0.0120351972750496,0.9698870023072828,1.0,10,squared_error,12,1.75,18,4859
0.0872551802441101,0.9749156954386796,0.6666666666666666,20,squared_error,13,3.0,7,7995
0.0506386602327561,0.9742649233863812,0.8888888888888887,20,poisson,10,9.5,16,8857
0.0435992052228214,0.9734958291427558,1.0,20,poisson,12,8.0,15,1250
0.056656258870281,0.9745607288646988,0.8888888888888887,20,squared_error,17,3.5,18,5687
0.1312517740562021,0.9753889842039876,0.6666666666666666,20,squared_error,17,2.5,16,1112
0.1028668748225943,0.9750340176300066,0.6666666666666666,60,poisson,14,8.5,7,8321
0.0339483394833948,0.9728450570904574,1.0,20,squared_error,15,2.5,12,2299
0.1353391995458416,0.9755073063953144,0.5555555555555556,10,squared_error,17,3.0,13,5636
0.0938972466647743,0.9749748565343432,0.6666666666666666,40,squared_error,12,3.5,12,1034
