MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0280442804428044,0.8871206294740579,0.7777777777777778,110,absolute_error,2,1.25,13,5438
0.0475730911155265,0.5989469324971898,0.7777777777777778,20,poisson,3,7.5,16,4773
0.0126028952597218,0.9705969354552448,1.0,30,poisson,20,5.75,20,8937
0.0441101334090263,0.8489025616754422,0.7777777777777778,130,poisson,4,10.0,1,9172
0.0353675844450752,0.8739868662367628,0.8888888888888887,140,poisson,1,9.5,15,1577
0.07828555208629,0.6931905578891322,0.7777777777777778,60,poisson,1,7.25,15,2284
0.0135679818336644,0.9695911968289652,1.0,10,poisson,4,8.75,12,3756
0.0493897246664774,0.9674613973850796,0.7777777777777778,30,poisson,7,10.0,17,9891
0.0538177689469202,0.961604448914394,0.7777777777777778,170,absolute_error,1,2.5,2,3535
0.0358217428328129,0.9550375672957464,0.8888888888888887,10,poisson,10,7.0,15,1279
0.0454726085722395,0.9253978583683372,0.8888888888888887,10,absolute_error,9,2.75,14,5380
0.0482543286971331,0.9168786605927942,0.8888888888888887,80,poisson,3,10.0,16,7208
0.0522282145898382,0.865112701887239,0.8888888888888887,160,poisson,2,9.5,13,2046
0.049560034061879,0.9739099568124004,0.8888888888888887,10,poisson,18,7.25,14,5660
0.0496168038603463,0.9704786132639176,0.8888888888888887,20,poisson,1,7.75,12,2182
0.0646040306556911,0.9455717919895876,0.8888888888888887,10,absolute_error,11,9.25,12,5862
0.068521146749929,0.9233272200201148,0.8888888888888887,70,absolute_error,1,2.5,4,5327
0.3036616520011354,0.5797787375022185,0.5555555555555556,70,poisson,1,2.0,14,1058
0.0618790803292648,0.974619889960362,0.8888888888888887,170,poisson,17,2.5,14,1404
0.0849276185069543,0.9552742116784004,0.8888888888888887,150,absolute_error,1,2.25,13,5328
0.0786829406755606,0.9411347098148258,0.8888888888888887,160,absolute_error,1,2.75,12,3129
0.4534203803576497,0.5295509672839142,0.3333333333333333,20,poisson,3,1.75,11,8028
0.0194152710757876,0.9684079749156956,1.0,10,poisson,10,10.0,3,5449
0.0760147601476014,0.9747973732473526,0.8888888888888887,10,poisson,12,7.25,3,1375
0.0248651717286403,0.9671655919067622,1.0,30,poisson,13,7.25,9,9353
0.0227079193868861,0.972075962846832,1.0,20,poisson,19,7.25,3,6455
0.0335509508941243,0.974619889960362,1.0,10,poisson,2,10.0,4,8229
