MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.1440353460972017,0.7946171099006728,1.0,150,poisson,1,2.0,6,2910
0.1589101620029455,0.8949054790131368,1.0,120,poisson,1,3.25,14,8445
0.068335788,0.7292534444088432,0.8571428571428571,110,poisson,1,0.0,6,4286
0.1494845360824742,0.8263377122717077,1.0,140,poisson,1,1.75,12,1223
0.057437408,0.7026594040371675,0.8571428571428571,20,poisson,1,0.75,15,963
0.1237113402061855,0.7773149631528355,1.0,70,poisson,1,2.0,14,1058
0.080265096,0.793335469,0.8571428571428571,60,poisson,1,1.5,20,4339
0.1671575846833578,0.9311118231336112,1.0,140,poisson,1,3.5,13,2706
0.1197349042709867,0.7161166292854855,1.0,50,squared_error,1,2.0,14,107
0.1223858615611192,0.7689843,1.0,170,poisson,1,1.25,19,836
