MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.5231591448931117,1.0,20,absolute_error,13,1.75,13,23
0.6503488234598558,0.9192399049881236,0.3999999999999999,10,squared_error,1,0.0,16,10
0.0,0.5231591448931117,1.0,80,absolute_error,8,4.0,5,5
0.0,0.5231591448931117,1.0,80,absolute_error,3,4.5,5,28
0.59418233416105,0.5273159144893113,0.3,100,absolute_error,1,0.25,19,36
0.0,0.5231591448931117,1.0,20,absolute_error,19,4.75,17,19
0.0,0.5231591448931117,1.0,40,absolute_error,7,4.75,5,2
0.0,0.5231591448931117,1.0,100,absolute_error,9,5.25,8,29
0.0,0.5231591448931117,1.0,20,absolute_error,17,2.0,3,30
0.0,0.5231591448931117,1.0,50,absolute_error,6,5.75,15,31
