MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.197408430550311,0.8502796136248093,0.0,150,absolute_error,13,2.75,20,4394
0.1788659896257726,0.8477376715810879,0.0,20,absolute_error,3,4.25,3,9785
0.2108830017687859,0.8520589730554143,0.0,180,absolute_error,3,4.5,1,5828
0.1987399884730807,0.8505338078291814,0.0,50,absolute_error,11,3.5,4,1317
0.2199455452431584,0.8530757498729029,0.0,150,absolute_error,3,5.25,2,6687
0.1391179919311564,0.8406202338586679,1.0,20,absolute_error,8,3.75,10,6069
0.1709163900868494,0.8464667005592272,0.0,50,absolute_error,4,5.0,19,9740
0.1457360335473101,0.8420183019827148,0.0,30,absolute_error,6,5.5,12,8805
0.2162688554564064,0.8526944585663446,0.0,170,absolute_error,8,3.5,2,2261
0.2053580300892342,0.8512963904422979,0.0,30,absolute_error,9,3.75,11,9475
0.1589919907784645,0.84443314692425,0.0,20,absolute_error,6,4.5,7,8548
0.1907903889341574,0.8493899339095068,0.0,50,absolute_error,13,2.75,20,3883
0.3378579804042371,0.983985765124555,0.0,10,absolute_error,5,0.75,6,9554
0.0596219965419242,0.8145653279105236,1.0,10,absolute_error,10,1.75,19,6912
0.1888029890494266,0.8491357397051347,0.0,20,absolute_error,10,3.75,7,5937
0.2119959457042352,0.8521860701576005,0.0,30,absolute_error,8,4.25,19,8345
0.1838344893375996,0.8485002541942044,0.0,40,absolute_error,9,4.25,12,4464
0.3235685752330227,0.8994661921708186,0.0,160,absolute_error,5,1.25,8,4627
0.2225887870898503,0.853329944077275,0.0,50,absolute_error,3,6.25,20,6018
0.1788659896257726,0.8477376715810879,0.0,20,absolute_error,2,2.75,7,4421
0.2235824870322157,0.8918403660396542,0.0,20,absolute_error,3,1.75,12,8871
0.2086769878967347,0.8518047788510422,0.0,40,absolute_error,7,4.75,12,4770
0.1669415903173877,0.845831215048297,0.0,50,absolute_error,14,1.5,19,7839
0.2162688554564064,0.8526944585663446,0.0,170,absolute_error,10,1.5,6,5797
0.3249398811534869,0.9448398576512456,0.0,50,absolute_error,5,1.25,6,7387
0.2066895880120039,0.85155058464667,0.0,50,absolute_error,8,4.5,12,9131
0.1192439930838484,0.8360447381799695,1.0,10,absolute_error,5,6.25,19,3485
0.2232843770495061,0.8534570411794611,0.0,170,absolute_error,13,3.75,8,1040
0.1126259514676948,0.8342653787493645,1.0,30,absolute_error,5,3.5,12,7482
