MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.1656100323946181,0.8455770208439247,0.0,90,absolute_error,18,8.25,3,5118
0.1899159329848759,0.8492628368073208,0.0,90,absolute_error,19,4.0,8,305
0.194765188703619,0.8500254194204371,0.0,100,absolute_error,19,8.0,7,764
0.197408430550311,0.8502796136248093,0.0,150,absolute_error,13,2.75,20,4394
0.2009460023451319,0.8507880020335535,0.0,90,absolute_error,20,3.75,4,2631
0.2100880418148935,0.8519318759532282,0.0,140,absolute_error,20,6.0,7,8453
0.2129300236500586,0.8523131672597865,0.0,140,absolute_error,19,8.25,6,2896
0.2322872985273367,0.8544738179969497,0.0,160,absolute_error,12,8.25,4,4928
0.2384879861676968,0.85510930350788,0.0,120,absolute_error,17,8.0,3,7461
0.2318699445515432,0.8543467208947635,0.0,90,absolute_error,19,7.5,2,6361
0.2397201740962299,0.8552364006100661,0.0,160,absolute_error,19,3.5,19,2745
0.2660134745712185,0.8576512455516014,0.0,130,absolute_error,12,9.0,4,5072
0.2601705189101099,0.857142857142857,0.0,110,absolute_error,20,6.0,4,2462
0.2919887910646502,0.8596847991865785,0.0,130,absolute_error,19,5.0,8,8564
0.3047280243257745,0.8605744789018811,0.0,90,absolute_error,20,6.25,2,3252
0.2397201740962299,0.8552364006100661,0.0,160,absolute_error,18,7.75,6,1692
0.316175447661824,0.8613370615149976,0.0,110,absolute_error,19,4.0,5,4101
