MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.8560779816513763,1.0,120,absolute_error,19,2.5,17,33
0.0,0.8560779816513763,1.0,90,absolute_error,16,3.5,11,0
0.0,0.8560779816513763,1.0,160,absolute_error,13,3.25,16,87
0.0,0.8560779816513763,1.0,140,absolute_error,16,2.0,10,23
0.0,0.8560779816513763,1.0,90,absolute_error,11,2.25,18,83
0.0,0.8560779816513763,1.0,140,absolute_error,17,2.25,17,18
0.0,0.8560779816513763,1.0,120,absolute_error,19,4.75,17,98
0.0,0.8560779816513763,1.0,160,absolute_error,9,2.25,18,86
0.0,0.8560779816513763,1.0,90,absolute_error,18,4.25,12,14
0.0,0.8560779816513763,1.0,100,absolute_error,12,1.25,12,16
0.0,0.8560779816513763,1.0,190,absolute_error,17,4.25,11,9
0.0,0.8560779816513763,1.0,130,absolute_error,10,0.5,19,66
0.0,0.8560779816513763,1.0,110,absolute_error,9,8.0,7,108
