MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.8560779816513763,1.0,120,absolute_error,19,2.5,17,33
0.0,0.8560779816513763,1.0,90,absolute_error,16,3.5,11,0
0.0,0.8560779816513763,1.0,160,absolute_error,13,3.25,16,87
0.0,0.8560779816513763,1.0,120,absolute_error,6,3.25,3,89
0.0,0.8560779816513763,1.0,90,absolute_error,11,2.25,18,83
0.0,0.8560779816513763,1.0,190,absolute_error,2,5.0,9,1
0.0,0.8560779816513763,1.0,90,absolute_error,16,5.25,10,21
0.0,0.8560779816513763,1.0,160,absolute_error,7,5.0,9,82
0.0,0.8560779816513763,1.0,150,absolute_error,16,2.25,16,2
0.0,0.8560779816513763,1.0,20,absolute_error,17,9.5,18,48
0.0,0.8560779816513763,1.0,40,absolute_error,18,6.25,2,95
0.0,0.8560779816513763,1.0,30,absolute_error,20,0.25,9,71
0.0,0.8560779816513763,1.0,160,absolute_error,5,5.0,2,81
0.0,0.8560779816513763,1.0,20,absolute_error,7,1.25,16,44
0.0,0.8560779816513763,1.0,100,absolute_error,18,6.0,12,10
0.0,0.8560779816513763,1.0,110,absolute_error,6,1.5,9,115
0.0,0.8560779816513763,1.0,150,absolute_error,7,8.5,10,84
0.0,0.8560779816513763,1.0,190,absolute_error,9,3.5,16,85
0.0,0.8560779816513763,1.0,20,absolute_error,19,4.75,17,72
0.0,0.8560779816513763,1.0,110,absolute_error,9,8.0,7,108
0.0,0.8560779816513763,1.0,100,absolute_error,2,4.0,20,43
0.0,0.8560779816513763,1.0,160,absolute_error,9,2.25,18,86
0.0,0.8560779816513763,1.0,90,absolute_error,7,4.75,3,88
0.0,0.8560779816513763,1.0,30,absolute_error,20,1.5,12,90
0.0,0.8560779816513763,1.0,150,absolute_error,6,1.25,1,91
0.0,0.8560779816513763,1.0,170,absolute_error,13,8.0,18,93
0.0,0.8560779816513763,1.0,120,absolute_error,2,4.0,14,94
0.0,0.8560779816513763,1.0,30,absolute_error,2,9.25,16,29
0.0,0.8560779816513763,1.0,110,absolute_error,3,6.5,14,96
0.0,0.8560779816513763,1.0,190,absolute_error,7,7.75,2,97
0.0,0.8560779816513763,1.0,120,absolute_error,19,4.75,17,98
0.0,0.8560779816513763,1.0,180,absolute_error,13,5.5,1,99
0.0,0.8560779816513763,1.0,110,absolute_error,2,9.5,3,111
0.0,0.8560779816513763,1.0,10,absolute_error,13,1.25,2,100
