MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.9166723960123754,0.9166666666666664,100,absolute_error,1,0.25,7,37
0.0,1.0,0.75,20,absolute_error,6,0.0,8,125
0.0,0.9166723960123754,0.9166666666666664,100,absolute_error,1,0.25,19,36
0.0,0.9166723960123754,0.9166666666666664,110,absolute_error,2,0.25,17,43
0.0,0.6875214850464078,1.0,140,absolute_error,2,1.75,5,55
0.0,0.6875214850464078,1.0,140,absolute_error,10,1.25,18,105
0.0,0.6875214850464078,1.0,90,absolute_error,4,0.5,6,45
0.0,0.6875214850464078,1.0,10,absolute_error,3,0.5,20,48
0.0,0.6875214850464078,1.0,110,absolute_error,1,0.75,17,39
0.0,0.9821931935372982,0.8333333333333335,100,absolute_error,4,0.25,19,35
0.0,0.6875214850464078,1.0,80,absolute_error,1,0.5,7,44
0.0,0.6875214850464078,1.0,100,absolute_error,2,1.0,13,46
0.0,0.6875214850464078,1.0,200,absolute_error,1,4.25,17,31
0.0,0.6875214850464078,1.0,80,absolute_error,2,3.75,5,54
0.0,0.6875214850464078,1.0,90,absolute_error,2,3.75,6,50
0.0,0.6875214850464078,1.0,90,absolute_error,7,4.75,3,72
0.0,0.6875214850464078,1.0,170,absolute_error,10,1.5,6,93
0.0,0.6875214850464078,1.0,110,absolute_error,4,0.5,8,58
0.0,0.6875214850464078,1.0,10,absolute_error,13,1.25,2,83
