MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.6875214850464078,1.0,90,absolute_error,18,2.5,17,18
0.0,0.6875214850464078,1.0,90,absolute_error,16,3.5,11,0
0.0,0.6875214850464078,1.0,160,absolute_error,13,3.25,16,71
0.7904962887498181,0.8034376074252321,0.0,90,poisson,2,0.0,19,120
0.0,0.6875214850464078,1.0,100,absolute_error,15,2.0,18,10
0.0,0.6875214850464078,1.0,70,absolute_error,19,0.75,15,47
0.0,0.6875214850464078,1.0,140,absolute_error,12,5.0,13,103
0.0,0.6875214850464078,1.0,90,absolute_error,17,1.75,15,63
0.0,0.6875214850464078,1.0,80,absolute_error,16,1.25,18,56
0.0,0.6875214850464078,1.0,110,absolute_error,3,6.5,14,79
0.0,0.6875214850464078,1.0,120,absolute_error,19,4.75,17,81
0.0,0.6875214850464078,1.0,150,absolute_error,16,2.25,16,2
0.0,0.6875214850464078,1.0,150,absolute_error,15,2.5,18,7
0.0,0.6875214850464078,1.0,90,absolute_error,18,4.25,12,27
0.0,0.6875214850464078,1.0,90,absolute_error,12,3.25,14,62
0.0,0.6875214850464078,1.0,130,absolute_error,3,5.0,16,97
0.0,0.6875214850464078,1.0,90,absolute_error,17,3.25,16,34
0.0,0.6875214850464078,1.0,130,absolute_error,1,5.75,13,21
0.0,0.6875214850464078,1.0,130,absolute_error,10,5.0,19,112
0.0,0.6875214850464078,1.0,170,absolute_error,3,2.25,19,87
0.0,0.6875214850464078,1.0,100,absolute_error,19,4.25,17,22
0.0,0.6875214850464078,1.0,30,absolute_error,20,4.75,16,53
