MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.8811519449817322,1.0,110,poisson,1,0.0,6,9
0.1593920498830865,0.809370298732001,0.5000000000000007,70,squared_error,2,0.5,14,10
0.049103663289166,0.644100580270793,1.0,20,poisson,3,0.25,17,4
0.2120031176929072,0.7855147216849345,0.5000000000000007,50,squared_error,1,3.0,18,13
0.2876071706936867,0.7360842467225446,0.5000000000000007,90,squared_error,1,0.75,19,14
0.4933749025720967,0.2866967547818612,0.5000000000000007,150,absolute_error,6,1.25,1,15
0.5705378020265005,0.6032667096496883,0.5000000000000007,50,squared_error,2,4.75,18,17
0.5966484801247077,0.4407908875993983,0.5000000000000007,120,absolute_error,2,0.0,19,18
0.7022603273577553,0.231893402106168,0.5000000000000007,150,squared_error,6,5.25,8,19
0.0756040530007794,0.7558564367075006,1.0,160,poisson,1,0.25,20,12
0.8082618862042089,0.5903718031377605,0.5000000000000007,80,squared_error,1,5.75,18,20
0.093530787217459,0.8171072426391576,1.0,130,squared_error,1,1.75,14,2
0.3300857365549493,0.6799914033956587,1.0,150,squared_error,2,5.75,15,22
0.1399064692127825,0.8927573608424672,1.0,60,squared_error,1,3.25,13,7
