MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0666666666666667,0.7446134347275031,1.0,30,squared_error,2,0.5,13,6
0.2429118773946361,0.4854245880861849,0.25,120,absolute_error,5,0.0,14,15
0.2444444444444445,0.2870722433460075,0.25,110,absolute_error,1,0.75,17,16
0.2444444444444445,0.2135614702154626,0.4999999999999999,10,absolute_error,13,1.25,2,7
0.2007662835249042,0.8688212927756654,0.4999999999999999,140,squared_error,1,0.0,17,4
0.5015325670498085,0.4271229404309251,0.25,10,absolute_error,7,0.25,10,22
0.2954022988505747,0.4220532319391634,0.4999999999999999,90,absolute_error,3,0.5,18,20
0.4743295019157089,0.1818757921419518,0.4999999999999999,40,absolute_error,15,0.75,10,21
0.6180076628352491,0.2724968314321926,0.25,120,absolute_error,4,0.25,8,23
0.3072796934865901,0.5551330798479087,0.7499999999999999,100,poisson,3,0.0,10,11
0.2547892720306515,0.8719898605830164,0.7499999999999999,10,squared_error,3,0.0,15,5
0.4655172413793105,0.7458808618504437,0.4999999999999999,90,poisson,2,0.0,12,14
0.4632183908045978,0.6089987325728771,0.7499999999999999,70,absolute_error,3,0.0,11,9
0.9532567049808428,0.1723700887198986,0.4999999999999999,20,absolute_error,4,0.75,5,31
