MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.9689339538324035,1.0,40,absolute_error,9,4.75,5,11
0.0,0.9689339538324035,1.0,50,absolute_error,13,2.75,20,53
0.3035248041775457,1.0,0.0,40,absolute_error,7,0.0,14,16
0.0,0.9689339538324035,1.0,20,absolute_error,17,9.5,18,48
0.0,0.9689339538324035,1.0,40,absolute_error,3,3.75,15,0
0.0,0.9689339538324035,1.0,30,absolute_error,17,3.5,1,37
0.0,0.9689339538324035,1.0,10,absolute_error,9,2.75,14,6
0.0,0.9689339538324035,1.0,30,absolute_error,14,3.75,11,39
0.0,0.9689339538324035,1.0,30,absolute_error,15,3.75,2,31
0.0,0.9689339538324035,1.0,20,absolute_error,2,5.75,3,41
0.0,0.9689339538324035,1.0,30,absolute_error,20,1.5,12,8
0.0,0.9689339538324035,1.0,10,absolute_error,4,6.75,13,38
0.0,0.9689339538324035,1.0,30,absolute_error,5,3.5,12,26
0.0,0.9689339538324035,1.0,10,absolute_error,16,2.75,14,46
0.0,0.9689339538324035,1.0,30,absolute_error,3,7.75,14,3
0.0,0.9689339538324035,1.0,20,absolute_error,14,9.0,17,45
