Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-,_source_row
0.3662162407763648,0.1278837032867623,0.0289384527183168,0.8019227708188089,0.6084666999230054,0.1471303569444544,0.2451104220992559,0.251924181686922,0.4959396636753743,0.089668614,0.624723387,0.675883257,10662
0.0491253427052702,0.2374273592203235,0.2570188622508063,0.8112765459215077,0.242044622351915,0.8966775598189443,0.0472761214524948,0.2397095939907062,0.4532944078318514,0.15925006,0.565300367,0.707026072,14536
0.0858779254900211,0.2660148753664164,0.1182878841875749,0.8280964325430359,0.2561396991153462,0.644820342636516,0.4673655718748534,0.3276497025010326,0.5342787481986102,0.13812535,0.679012227,0.0,8705
0.1063359611157275,0.3123261469174051,0.0088832018069732,0.0932405922892485,0.1388603704363633,0.4296936448108386,0.2022439481527285,0.2115455649037226,0.7498327634640759,0.092997794,0.590764917,0.660842294,13625
0.0517824503273832,0.750591895245637,0.0963000402490764,0.7107948970713208,0.1742974375796372,0.0424046105668951,0.4937852717514915,0.3384566487292556,0.1292966064579961,0.109280275,0.579580066,0.801821529,16150
0.0819011528782726,0.0665059033063117,0.1380264883376873,0.7076488260828971,0.758672270231943,0.7703681385415354,0.5719135123123685,0.0267636786504138,0.6259321051382768,0.133836489,0.744078926,0.00426694,15339
0.3060936828878684,0.0716537091825385,0.0147794928300136,0.0167132193904505,0.5959158402808425,0.9934032459719596,0.4652368329965993,0.2080692668066988,0.2192895818433751,0.074739926,0.696697837,0.773574689,3854
0.0395292737203329,0.4052668120840398,0.0333549290479989,0.9559681738788456,0.2357743918772324,0.2337136550184602,0.1335797271733243,0.0811883727375545,0.120346225754254,0.09589755,0.654488085,0.029868578,13707
0.0267684080291761,0.0891411005311408,0.0963997452919277,0.0681063666817823,0.1898919460379518,0.0836441124065474,0.1287663794448068,0.2050459723138408,0.9023986621505004,0.10584583,0.535220842,0.894087991,19
0.2634211693652251,0.3961293896814993,0.04191851899224,0.119224019378322,0.0723188844740843,0.170874999558244,0.2993229234602682,0.289365759119628,0.4355711696562815,0.087117846,0.703398864,0.567624899,6337
0.0010092345743624,0.0267116062495437,0.0295547265926801,0.2484885074391799,0.1966492754280496,0.9003195963203998,0.2505938052059527,0.2418224799068375,0.0531333902092612,0.077364989,0.66344889,0.855881477,7601
0.0543146826896654,0.0025710595768871,0.0247940079931195,0.752295987319477,0.0458417619168151,0.2189144816525147,0.1645431489031636,0.2459720430926929,0.6777646986260605,0.082617331,0.717443365,0.14992855,3751
0.0903821636352992,0.0658041563010384,0.1069575019878269,0.355509486929922,0.681087257682711,0.7920537231031116,0.3334540529448316,0.1356046019586767,0.7178901443175919,0.09588079,0.804646551,0.0,15889
0.1006760118079463,0.1543921341337485,0.1540608102732261,0.9244733270220192,0.4569152667982522,0.1692143334609216,0.1231701017039549,0.5110261469726327,0.143656863853376,0.100092563,0.587590306,0.016291952,2023
