MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0437795807978363,0.687674511368169,0.2499999999999999,20,absolute_error,4,3.5,18,5
0.2804823078656749,0.8041483845233345,0.5000000000000001,40,absolute_error,2,1.0,7,31
0.7719743069641648,0.899680893498205,0.5000000000000001,10,squared_error,1,2.0,18,22
0.0002253775073248,0.658157159952134,1.0,10,squared_error,18,10.0,9,49
0.0096912328149651,0.666533705624252,0.75,10,squared_error,16,9.25,12,51
0.225095785440613,0.7718388512165935,0.5000000000000001,30,squared_error,1,1.5,13,41
0.1291413116970926,0.7445153570003988,0.5000000000000001,30,absolute_error,3,1.0,5,6
0.0485688528284877,0.7393298763462304,0.75,10,absolute_error,6,2.5,20,15
0.0262001352265044,0.6816912644595133,0.75,10,absolute_error,10,1.75,19,2
0.1056457065584854,0.7580773833266853,0.2499999999999999,20,absolute_error,3,0.5,6,9
