MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.8935091277890465,0.8871160749900279,0.2499999999999999,30,squared_error,1,2.25,6,47
0.0002253775073248,0.658157159952134,1.0,10,squared_error,18,10.0,9,49
0.0096912328149651,0.666533705624252,0.75,10,squared_error,16,9.25,12,51
0.001464953797611,0.6593538093338651,1.0,10,poisson,5,7.75,8,33
0.0019157088122605,0.6597526924611089,1.0,10,squared_error,12,1.75,18,16
0.0880099166103223,0.744116473873155,0.2499999999999999,50,absolute_error,5,1.25,6,8
0.0118886635113815,0.6685281212604706,0.75,10,poisson,9,6.0,1,21
0.0008451656524679,0.6587554846429995,1.0,10,poisson,3,10.0,15,19
0.0036623844940275,0.6611487834064619,1.0,10,poisson,2,10.0,4,14
0.1182668469686725,0.7899880335061826,0.2499999999999999,40,absolute_error,4,2.5,12,32
0.225095785440613,0.7718388512165935,0.5000000000000001,30,squared_error,1,1.5,13,41
0.0437795807978363,0.687674511368169,0.2499999999999999,20,absolute_error,4,3.5,18,5
0.0262001352265044,0.6816912644595133,0.75,10,absolute_error,10,1.75,19,2
0.0153820148749155,0.6717191862784204,0.75,10,absolute_error,5,9.5,6,29
0.0702614379084967,0.7249700837654566,0.2499999999999999,10,absolute_error,6,4.0,2,50
0.3337277439711517,0.8015556441962505,0.5000000000000001,10,poisson,2,3.5,7,23
