MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.9821931935372982,0.8333333333333335,100,absolute_error,4,0.25,19,3379
0.0,0.9166723960123754,0.9166666666666664,100,absolute_error,1,0.25,19,6123
0.0,0.9166723960123754,0.9166666666666664,100,absolute_error,1,0.25,7,5016
0.0,0.9166723960123754,0.9166666666666664,80,absolute_error,3,0.25,20,6537
0.0,0.6875214850464078,1.0,110,absolute_error,1,0.75,17,9962
0.0,0.6875214850464078,1.0,130,absolute_error,4,1.0,3,2523
0.0,0.6875214850464078,1.0,70,absolute_error,1,8.5,6,9218
0.0,0.6875214850464078,1.0,80,absolute_error,1,1.75,18,6444
0.0,0.9166723960123754,0.9166666666666664,110,absolute_error,2,0.25,17,8308
0.0,0.6875214850464078,1.0,80,absolute_error,1,0.5,7,4356
0.0,0.6875214850464078,1.0,90,absolute_error,4,0.5,6,1474
0.0,0.6875214850464078,1.0,100,absolute_error,2,1.0,13,713
0.0,0.6875214850464078,1.0,70,absolute_error,19,0.75,15,5539
0.0,0.6875214850464078,1.0,10,absolute_error,3,0.5,20,4263
0.0,0.6875214850464078,1.0,90,absolute_error,3,0.5,18,1999
0.0,0.6875214850464078,1.0,90,absolute_error,2,3.75,6,8188
0.0,0.6875214850464078,1.0,120,absolute_error,3,0.75,19,9156
0.0,0.6875214850464078,1.0,100,absolute_error,1,0.5,20,8062
0.0,0.6875214850464078,1.0,30,absolute_error,20,4.75,16,4307
0.0,0.6875214850464078,1.0,80,absolute_error,2,3.75,5,5768
0.0,0.6875214850464078,1.0,140,absolute_error,2,1.75,5,4194
0.0,0.6875214850464078,1.0,80,absolute_error,16,1.25,18,1699
0.0,0.6875214850464078,1.0,130,absolute_error,3,3.75,18,7583
0.0,0.6875214850464078,1.0,110,absolute_error,4,0.5,8,6666
0.0,0.6875214850464078,1.0,100,absolute_error,15,0.25,4,2547
0.0,0.6875214850464078,1.0,110,absolute_error,18,0.0,6,7689
0.0,0.6875214850464078,1.0,120,absolute_error,2,1.5,19,8329
