MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.6875214850464078,1.0,90,absolute_error,16,3.5,11,1867
0.0,0.6875214850464078,1.0,190,absolute_error,2,5.0,9,2642
0.0,0.6875214850464078,1.0,150,absolute_error,16,2.25,16,2847
0.7590598166205793,0.9188037126160192,0.0,180,absolute_error,3,0.0,10,6246
0.0,0.6875214850464078,1.0,200,absolute_error,2,5.25,15,9523
0.0,0.6875214850464078,1.0,150,absolute_error,17,4.5,18,6332
0.0,0.6875214850464078,1.0,190,absolute_error,3,2.75,10,6924
0.0,0.6875214850464078,1.0,150,absolute_error,15,2.5,18,8658
0.0,0.6875214850464078,1.0,180,absolute_error,16,5.0,9,6709
0.0,0.6875214850464078,1.0,100,absolute_error,15,4.25,16,4232
0.0,0.6875214850464078,1.0,100,absolute_error,15,2.0,18,4585
0.0,0.6875214850464078,1.0,120,absolute_error,17,0.25,14,5987
0.0,0.6875214850464078,1.0,160,absolute_error,15,1.5,16,5222
0.0,0.6875214850464078,1.0,170,absolute_error,2,4.75,14,7196
0.0,0.6875214850464078,1.0,200,absolute_error,16,3.5,12,950
0.0,0.6875214850464078,1.0,200,absolute_error,17,5.25,16,8620
0.0,0.6875214850464078,1.0,200,absolute_error,17,1.0,15,854
0.0,0.6875214850464078,1.0,80,absolute_error,16,2.75,9,9628
0.0,0.6875214850464078,1.0,90,absolute_error,18,2.5,17,1336
0.0,0.6875214850464078,1.0,200,absolute_error,17,4.75,17,811
0.0,0.6875214850464078,1.0,200,absolute_error,3,2.5,16,3593
0.0,0.6875214850464078,1.0,130,absolute_error,1,5.75,13,6244
0.0,0.6875214850464078,1.0,100,absolute_error,19,4.25,17,2343
0.0,0.6875214850464078,1.0,150,absolute_error,3,0.75,11,1362
0.0,0.6875214850464078,1.0,180,absolute_error,18,2.25,13,1535
0.0,0.6875214850464078,1.0,160,absolute_error,16,2.25,12,4170
0.0,0.6875214850464078,1.0,110,absolute_error,16,4.75,17,2371
0.0,0.6875214850464078,1.0,90,absolute_error,18,4.25,12,9188
0.0,0.6875214850464078,1.0,200,absolute_error,16,2.25,10,7271
0.0,0.6875214850464078,1.0,140,absolute_error,16,2.0,10,6649
0.0,0.6875214850464078,1.0,180,absolute_error,2,2.75,9,9517
0.0,0.6875214850464078,1.0,200,absolute_error,1,4.25,17,2020
0.0,0.6875214850464078,1.0,140,absolute_error,14,5.0,8,1150
0.0,0.6875214850464078,1.0,200,absolute_error,4,0.75,13,2128
0.0,0.6875214850464078,1.0,90,absolute_error,17,3.25,16,6613
